,Outlier,comment_count,down_votes,post_id,reputation,score,up_votes,user_id,view_count,views
1744,comment_count,3,0,29865069,165,0,4,4470516,9,39
1746,comment_count,8,0,29243584,165,0,4,4470516,20,39
1747,comment_count,8,0,29352268,165,0,4,4470516,19,39
1755,comment_count,3,0,31518949,807,0,15,601587,18,237
1757,comment_count,3,0,25060436,807,0,15,601587,19,237
1761,comment_count,3,69,35296406,2747,0,106,2131092,11,152
1780,comment_count,4,0,36132987,85,0,5,1978018,15,25
1786,comment_count,4,0,35633797,138,0,1,4981694,17,21
1795,comment_count,7,16,37422208,5295,0,512,521392,19,348
1796,comment_count,3,16,37491172,5295,0,512,521392,10,348
1801,comment_count,3,0,26663800,249,0,35,2635961,19,43
1802,comment_count,3,19,37684612,3098,0,442,2921817,17,467
1803,comment_count,6,0,35182019,192,0,4,3296687,19,25
1828,comment_count,4,0,35877975,683,0,47,2711331,17,55
1849,comment_count,3,2,35003495,1023,1,39,4916475,20,103
1863,comment_count,3,9,37653267,11092,0,3698,849697,17,495
1867,comment_count,3,0,36961746,3025,0,152,1304016,17,273
1868,comment_count,7,0,37592619,3025,0,152,1304016,18,273
1871,comment_count,3,0,37730362,3025,-1,152,1304016,10,273
1872,comment_count,3,0,37636317,3025,0,152,1304016,17,273
1874,comment_count,5,0,36117145,3025,0,152,1304016,19,273
1876,comment_count,3,0,37657395,3025,0,152,1304016,19,273
1889,comment_count,3,0,37252483,151,0,195,5306869,10,30
1897,comment_count,4,6,36496744,8908,0,161,384478,11,534
1915,comment_count,7,16,32499279,1455,0,78,1399728,20,117
1919,comment_count,3,2,37270433,925,0,212,3112985,14,75
1925,comment_count,3,27,34258180,1871,0,352,1164789,20,698
1931,comment_count,5,27,34394564,1871,0,352,1164789,19,698
1936,comment_count,4,0,34105303,89,0,2,3960873,17,40
1938,comment_count,4,0,36746252,89,1,2,3960873,16,40
1945,comment_count,3,1,36544447,622,0,56,1065727,20,81
1951,comment_count,3,0,33723611,172,1,27,5558115,17,49
1952,comment_count,5,0,33750601,172,0,27,5558115,17,49
1968,comment_count,3,1,32038854,346,0,106,1821242,20,93
1975,comment_count,3,45,37309611,4354,0,157,109347,17,708
1991,comment_count,5,42,37597375,21155,0,1006,442351,17,1225
1995,comment_count,3,42,27234656,21155,0,1006,442351,17,1225
2008,comment_count,3,0,26300821,1141,0,17,296530,17,72
2012,comment_count,4,29,33616637,6199,0,414,595305,16,1272
2018,comment_count,4,86,33902553,6625,1,659,1100874,20,767
2022,comment_count,7,2,37574826,1331,0,121,1472266,18,205
2025,comment_count,7,4,25666735,433,0,38,1777857,20,126
2034,comment_count,4,28,37632798,693,0,178,6155692,13,75
2046,comment_count,4,2,28064025,564,0,15,562433,19,22
2050,comment_count,4,0,36447500,474,0,47,2156707,20,50
2083,comment_count,3,1,37253637,212,0,13,5120312,13,68
2088,comment_count,3,0,32231013,385,0,10,1329974,15,48
2093,comment_count,3,1,36070394,172,0,117,5830659,15,27
2096,comment_count,4,29,24576355,7033,1,162,876937,15,440
2097,comment_count,3,29,26676025,7033,0,162,876937,19,440
2120,comment_count,3,2,33218460,519,0,16,1468915,18,31
2128,comment_count,3,1,25291843,608,0,74,3877909,11,64
2148,comment_count,8,2,13608063,367,0,25,1361500,19,44
2153,comment_count,6,8,35224273,368,0,4,5267999,17,38
2164,comment_count,5,1,33149408,921,0,73,1970448,20,94
2165,comment_count,4,0,26663431,331,-1,28,2126810,16,115
2172,comment_count,3,12,23708856,897,1,144,134118,17,103
2180,comment_count,6,15,31343092,9272,0,686,571353,20,1072
2182,comment_count,3,2,36159046,2396,0,133,1094442,20,595
2193,comment_count,10,1,32974547,264,0,63,3482098,20,34
2194,comment_count,3,0,37756523,281,0,32,4206036,18,26
2202,comment_count,4,30,29967721,7290,0,492,221342,20,480
2208,comment_count,4,3,30326930,1046,1,39,526428,11,48
2218,comment_count,6,6,37761722,1156,0,123,5718237,13,113
2263,comment_count,3,0,35750407,48,-2,51,6008400,15,6
2267,comment_count,3,0,37751594,37,0,4,1382366,9,7
2279,comment_count,7,0,36106112,101,0,0,1851052,19,8
2283,comment_count,8,0,35987581,147,0,33,1551819,17,9
2285,comment_count,3,0,29124059,35,0,3,3706520,18,9
2288,comment_count,3,0,37664833,58,-1,1,6426220,16,9
2290,comment_count,3,0,37554667,49,0,0,3623637,18,10
2294,comment_count,3,0,37225928,97,0,23,959127,20,11
2297,comment_count,4,3,36843787,235,0,33,5480344,20,12
2304,comment_count,4,0,37000311,51,0,28,6244137,20,13
2309,comment_count,5,0,29373483,83,-1,1,4534218,17,13
2310,comment_count,4,0,35769692,1,-1,0,5986483,20,17
2314,comment_count,4,0,37497228,1,0,0,6393914,8,0
2331,comment_count,4,0,35925379,1,0,0,6046596,13,5
2333,comment_count,3,0,36579379,1,0,0,6002168,14,6
2336,comment_count,4,0,29716312,3,-4,0,4804161,19,0
2341,comment_count,3,0,35904778,3,0,0,4292322,20,3
2351,comment_count,5,0,37679252,11,0,0,4596877,13,9
2354,comment_count,3,0,37228084,13,0,0,5671152,17,17
2360,comment_count,10,0,37300886,13,-1,0,3476240,18,9
2361,comment_count,5,0,36719246,21,0,0,3484026,13,15
2394,comment_count,6,27,33156241,588,0,58,2420976,18,144
2396,comment_count,5,80,36007765,3015,0,66,2499892,16,211
2400,comment_count,5,4,34770602,1100,0,6,3804924,20,67
2412,comment_count,5,133,34004091,5299,0,275,5045227,18,620
2420,comment_count,4,38,37745603,3219,0,2065,318414,11,614
2432,comment_count,4,0,37374869,239,0,2,6019597,13,94
2436,comment_count,4,14,33715334,5500,0,598,1077188,18,404
2445,comment_count,10,0,35904670,29,0,0,3295134,15,22
2459,comment_count,3,0,36157266,167,0,21,1712112,19,24
2478,comment_count,4,12,28175407,7709,0,72,126970,17,415
2486,comment_count,4,11,25218650,1041,0,208,1600679,18,99
2498,comment_count,3,2,37281990,1436,1,27,491284,19,63
2509,comment_count,4,14,37257169,3947,1,759,3059024,14,297
2512,comment_count,4,0,36914123,122,0,12,3812866,16,34
2516,comment_count,3,0,35085887,77,0,72,5127347,15,15
2521,comment_count,7,11,32927792,3982,0,653,369313,20,519
2522,comment_count,5,148,31165184,1692,0,509,1178075,16,154
2533,comment_count,3,4,37531176,618,0,98,2011368,7,65
2548,comment_count,3,2,33043386,828,0,58,1477313,20,75
2550,comment_count,4,2,32209878,828,0,58,1477313,18,75
2557,comment_count,3,1,32698335,564,1,34,2135219,17,139
2568,comment_count,6,0,36503270,403,0,13,3374382,16,32
2572,comment_count,3,0,30902172,86,0,6,4573666,20,67
2574,comment_count,4,31,33397274,17062,0,244,56007,20,608
2577,comment_count,6,1,37756055,333,0,102,370092,16,146
2583,comment_count,3,2,30192543,12568,2,1820,1071383,20,475
2596,comment_count,4,1648,36012966,279695,0,1406,507674,18,22360
2607,comment_count,4,28,30777256,378,0,22,3779709,18,27
2609,comment_count,3,0,37582127,45,0,2,5505487,16,33
2617,comment_count,5,44,23643514,19231,0,812,240363,16,2131
2653,comment_count,4,1,31621544,1033,0,38,2907645,20,139
2656,comment_count,6,5,33740295,748,-2,68,3087106,17,93
2661,comment_count,6,6,36398828,1348,0,40,4831663,16,104
2675,comment_count,3,0,35274594,107,0,3,1249634,13,19
2681,comment_count,4,4,37732499,2050,1,569,2883603,16,333
2686,comment_count,4,0,35370181,323,1,30,4849946,11,55
2704,comment_count,5,8,24328870,2320,0,263,3078075,19,225
2729,comment_count,5,2,29308516,2641,0,916,539883,15,154
2740,comment_count,4,23,37764847,11118,0,1339,499699,9,632
2741,comment_count,5,4,30429877,1204,0,129,665967,20,201
2748,comment_count,6,9,36424001,1039,0,145,2823898,19,65
2764,comment_count,4,4,35025160,507,0,15,4184982,20,59
2768,comment_count,3,15,30762643,9665,0,696,141985,20,521
2778,comment_count,6,129,36412971,3544,0,416,2595033,20,402
2780,comment_count,8,7,33368053,2948,0,317,4174195,13,399
2782,comment_count,3,7,36473015,2948,0,317,4174195,18,399
2784,comment_count,3,7,36544611,2948,0,317,4174195,16,399
2803,comment_count,3,849,28305484,16264,1,1507,930393,18,1744
2807,comment_count,3,0,35121359,1075,0,5,1162097,20,49
2812,comment_count,5,73,35300221,7143,0,1988,2038544,19,498
2813,comment_count,4,9,29256984,3190,2,159,2993035,20,179
2815,comment_count,5,17,34071141,2258,1,230,4400016,19,243
2817,comment_count,4,17,37302872,2258,0,230,4400016,20,243
2818,comment_count,3,0,36561265,54,0,57,4667907,18,26
2820,comment_count,6,17,36742937,1034,0,57,4754758,11,90
2823,comment_count,13,47,36742878,2481,0,52,5409512,19,354
2826,comment_count,3,0,34119623,1411,0,108,442281,11,79
2834,comment_count,3,0,27809370,277,0,14,1261079,18,39
2843,comment_count,9,32,36612191,3521,1,447,2487602,19,1000
2850,comment_count,4,6,36158680,5679,0,113,664237,17,434
2857,comment_count,6,4,32036930,768,0,110,3070181,18,187
2860,comment_count,4,0,37212237,77,0,1,3457558,17,24
2863,comment_count,7,0,37468068,59,-1,8,4556616,19,23
2866,comment_count,4,290,15047053,23645,0,3889,156755,16,5226
2868,comment_count,3,2,34833616,1060,-1,29,351170,14,129
2871,comment_count,6,40,36815322,4518,0,137,470159,16,422
2875,comment_count,4,40,34946882,4518,0,137,470159,19,422
2876,comment_count,4,7,35288650,2746,0,80,615809,19,240
2886,comment_count,3,5,32418305,850,0,16,1014318,17,84
2887,comment_count,5,0,34884900,2425,0,395,1307542,20,314
2890,comment_count,4,1,26974605,211,-2,24,2258458,19,71
2895,comment_count,4,2,37720507,314,0,41,2903709,17,156
2896,comment_count,3,0,35552024,95,2,6,3032288,13,17
2902,comment_count,4,0,33503085,131,0,439,5341242,19,47
2917,comment_count,3,4,34117047,1786,0,79,529482,19,413
2919,comment_count,3,0,35813010,87,0,7,1783194,20,29
2928,comment_count,3,67,36620216,29864,0,1496,15369,18,2531
2936,comment_count,3,86,36541393,2683,0,414,159365,17,353
2947,comment_count,3,13,26141932,9633,0,675,204819,18,988
2965,comment_count,4,0,29946719,17,0,0,2058886,19,27
2968,comment_count,7,21,31600076,2758,0,139,3033858,16,225
2976,comment_count,4,11,36383540,17348,0,373,26107,17,813
2983,comment_count,4,0,34035791,785,0,45,531341,17,211
2988,comment_count,3,3,32551513,2670,1,79,2259117,18,152
2998,comment_count,3,20,25444176,948,0,37,2450935,19,142
3000,comment_count,3,20,34316783,948,0,37,2450935,20,142
3001,comment_count,3,20,37395381,948,0,37,2450935,16,142
3010,comment_count,3,2,36644334,5402,1,89,3914111,15,175
3017,comment_count,5,0,32401006,253,0,7,262994,19,29
3022,comment_count,5,257,28318163,5822,0,4348,1075247,14,1198
3049,comment_count,4,7,30139905,648,0,58,3859951,15,98
3051,comment_count,3,4,37597197,1308,0,523,148962,20,148
3081,comment_count,3,26,35012817,493,0,20,2445822,20,90
3083,comment_count,3,51,37169759,7556,2,307,342932,19,1168
3092,comment_count,4,0,34843079,45,0,1,3449597,19,23
3097,comment_count,3,1,37549204,6151,1,319,4675736,16,1136
3125,comment_count,5,5,37003440,529,1,4,3009613,20,121
3132,comment_count,3,6,34991340,3830,0,40,124179,20,337
3139,comment_count,4,13,37622851,8905,0,2316,2287576,18,1800
3141,comment_count,3,13,36179316,8905,0,2316,2287576,13,1800
3145,comment_count,3,13,37163849,8905,0,2316,2287576,20,1800
3150,comment_count,4,13,36086537,8905,0,2316,2287576,19,1800
3151,comment_count,3,13,36061045,8905,0,2316,2287576,19,1800
3154,comment_count,4,13,35920341,1648,0,35,5545882,17,408
3159,comment_count,9,1,35892270,3232,0,64,279791,16,157
3160,comment_count,4,1,31729149,3232,0,64,279791,11,157
3175,comment_count,3,2,35361812,523,2,32,2773052,19,45
3179,comment_count,7,15,34501179,3918,0,1224,3229534,20,358
3184,comment_count,7,7,35892193,1444,0,72,5194337,17,235
3207,comment_count,4,0,32728760,107,0,4,1600900,8,47
3220,comment_count,3,0,34515896,1140,-2,794,630530,15,276
3221,comment_count,3,0,26928765,1140,-1,794,630530,20,276
3223,comment_count,7,16,37499742,12409,1,450,1019952,17,766
3236,comment_count,4,53,37751468,8226,0,1029,61311,12,1149
3243,comment_count,4,2,30260248,897,1,81,1870509,11,92
3246,comment_count,5,28,34121360,5466,0,16,3195915,15,101
3262,comment_count,4,1,23687449,5809,0,94,1125496,17,336
3268,comment_count,3,61,35286628,1402,0,164,1925536,20,401
3271,comment_count,3,61,31555134,1402,0,164,1925536,9,401
3272,comment_count,8,1,37590492,244,0,774,1989141,19,86
3277,comment_count,6,97,36488139,31238,0,412,183579,16,1644
3292,comment_count,3,18,36456746,10995,0,652,16964,15,1626
3302,comment_count,5,0,37563560,233,1,16,6078343,18,20
3309,comment_count,3,2,31789842,515,0,13,580382,12,58
3321,comment_count,3,2,36069051,363,1,70,6004014,19,97
3322,comment_count,4,2,37305012,363,0,70,6004014,15,97
3344,comment_count,3,2,32302350,1058,0,61,3053366,17,287
3346,comment_count,8,30,36579521,1393,0,207,3379140,20,147
3357,comment_count,5,16,37027577,3670,0,1846,1385174,16,525
3364,comment_count,4,0,37596266,247,1,122,4104196,14,33
3372,comment_count,6,0,35704598,145,0,40,3607750,19,92
3376,comment_count,3,7,24429676,3330,-1,219,372364,20,335
3377,comment_count,4,8,37093598,918,0,40,451484,20,96
3380,comment_count,5,1,37416788,983,0,99,1730278,19,43
3382,comment_count,4,26,31680091,1270,0,344,2050403,16,295
3386,comment_count,4,7,37515811,1521,1,82,4520308,20,369
3391,comment_count,6,7,36097421,1521,0,82,4520308,12,369
3392,comment_count,12,7,37556539,1521,0,82,4520308,20,369
3395,comment_count,5,7,36321451,1521,0,82,4520308,16,369
3396,comment_count,3,7,31899916,1521,0,82,4520308,15,369
3398,comment_count,4,7,32019926,1521,1,82,4520308,19,369
3399,comment_count,8,7,29148923,1521,0,82,4520308,20,369
3400,comment_count,14,7,32097011,1521,-1,82,4520308,13,369
3409,comment_count,3,0,30645058,47,0,2,1542051,20,1
3415,comment_count,3,0,37690593,551,0,2,6172469,18,3
3426,comment_count,3,0,36006826,15,-1,0,6039254,18,4
3428,comment_count,4,0,37667739,43,-7,3,6118448,14,5
3429,comment_count,4,0,36609285,75,1,3,6185438,19,5
3437,comment_count,3,0,34898670,29,1,17,5389357,18,7
3444,comment_count,3,0,35774283,97,0,25,4292246,18,8
3448,comment_count,4,0,37684792,143,0,17,3183412,18,9
3463,comment_count,3,0,17373496,27,0,0,2105016,11,12
3466,comment_count,3,0,23175988,61,0,0,3054080,17,13
3475,comment_count,3,0,30484202,1,0,0,4944900,10,0
3490,comment_count,3,0,26647982,1,0,0,2814159,16,4
3502,comment_count,5,0,25790081,3,0,0,3907079,10,7
3503,comment_count,5,0,35584450,3,0,0,5969151,16,9
3504,comment_count,3,0,37630713,3,0,0,6422956,17,11
3525,comment_count,4,0,37443019,13,0,0,6107546,18,14
3537,comment_count,9,0,36695604,21,0,0,4556923,20,12
3540,comment_count,4,0,29626220,23,0,0,3398454,16,40
3551,comment_count,3,0,32204675,41,0,3,4633475,18,29
3558,comment_count,4,3,19935712,1047,0,235,638400,19,193
3568,comment_count,4,0,36861880,103,0,20,2136674,14,28
3572,comment_count,4,19,36872881,1080,0,56,5577674,13,111
3575,comment_count,3,19,33785956,1080,0,56,5577674,19,111
3579,comment_count,3,18,29304076,2415,0,279,387761,18,252
3586,comment_count,3,3,20341581,1339,0,523,1365650,19,368
3596,comment_count,4,18,33673254,2891,0,288,759924,13,317
3621,comment_count,3,0,33912991,139,0,32,4239367,19,43
3636,comment_count,3,0,22360844,281,1,10,1038598,18,24
3643,comment_count,3,2,37341754,932,0,226,2542919,15,138
3657,comment_count,8,34,37213362,1981,0,256,237258,18,259
3659,comment_count,3,1,34756028,493,0,13,670163,15,145
3676,comment_count,3,0,34950613,479,0,32,4511007,18,90
3681,comment_count,5,0,37467363,129,0,0,6357705,17,17
3687,comment_count,8,21,32373416,3450,0,91,1587951,12,215
3689,comment_count,3,3,36098267,1229,0,93,1775718,12,85
3712,comment_count,4,198,37055352,37327,2,1900,38522,20,2872
3724,comment_count,3,0,37264605,1127,0,16,1284680,12,79
3744,comment_count,3,0,37215293,243,0,3,3125923,19,26
3746,comment_count,3,0,36810663,243,-2,3,3125923,19,26
3750,comment_count,4,7,34088375,1286,1,175,4169411,19,301
3780,comment_count,4,31,32482919,3888,0,1870,395295,10,1110
3785,comment_count,3,5,24527119,1102,0,97,1165189,18,82
3793,comment_count,7,0,27151398,17,0,0,1895029,9,21
3800,comment_count,6,0,32720015,129,0,9,3837050,20,26
3802,comment_count,3,0,21912230,5784,0,431,26086,20,598
3803,comment_count,4,1,26934448,11468,0,281,1005499,20,348
3826,comment_count,7,4,35143266,285,0,76,4498202,19,35
3829,comment_count,7,45,33904826,6024,0,1804,400691,15,647
3836,comment_count,3,21,36699401,777,0,51,1527537,18,85
3837,comment_count,4,2,33894608,890,0,1762,1691719,19,124
3842,comment_count,4,0,36429381,583,1,3,2459062,15,41
3845,comment_count,3,11,37364770,2314,-1,1011,5107084,11,189
3856,comment_count,3,0,14402646,4553,0,0,538847,18,245
3860,comment_count,3,0,25035821,498,0,9,1659631,20,49
3866,comment_count,3,10,24686472,21421,0,256,24109,18,933
3880,comment_count,4,10,35640835,486,0,22,2908971,14,68
3885,comment_count,3,8,28859845,423,-1,27,4514399,16,70
3890,comment_count,5,0,36643010,119,0,30,664572,15,27
3893,comment_count,4,8,27984112,1686,0,158,2086839,17,229
3896,comment_count,4,9,35951221,6990,0,203,2957677,18,486
3899,comment_count,3,27,26692520,5696,0,112,3562271,18,310
3903,comment_count,11,6,37219268,569,0,14,5666482,15,92
3905,comment_count,3,1,35727420,2100,0,175,185668,18,332
3906,comment_count,4,13,36545288,4273,0,232,362840,9,415
3910,comment_count,4,13,37213341,4273,0,232,362840,10,415
3923,comment_count,4,0,35299267,1385,0,104,1204446,13,261
3933,comment_count,3,72,33786244,3326,0,285,3697264,20,1003
3943,comment_count,3,484,27375605,28663,0,1577,21061,19,2387
3949,comment_count,3,6,21412691,1196,0,67,837787,18,171
3953,comment_count,6,6,21498476,1196,0,67,837787,18,171
3954,comment_count,4,6,23525772,1196,0,67,837787,16,171
3962,comment_count,4,1,37744866,701,-1,70,3779507,15,190
3963,comment_count,4,0,36699565,193,1,95,5775994,16,22
3967,comment_count,4,46,37080167,17310,1,3414,303612,17,4062
3991,comment_count,6,44,25451919,6788,0,809,1324741,16,816
3999,comment_count,4,1,37264745,405,0,9,3495792,19,32
4004,comment_count,3,0,36015225,113,0,22,1606637,19,47
4014,comment_count,4,10,36328213,3924,0,387,2645833,17,247
4016,comment_count,5,2,28294230,3820,0,94,3677259,15,247
4019,comment_count,4,0,34078066,169,0,24,4916173,12,46
4040,comment_count,4,2,36585252,230,0,26,6142676,18,55
4042,comment_count,3,5,31941601,7254,0,1210,225813,13,449
4045,comment_count,3,5,31453542,7254,0,1210,225813,13,449
4051,comment_count,3,5,36087502,1106,0,27,1003009,16,126
4056,comment_count,3,5,28509833,4257,0,66,1838651,19,361
4060,comment_count,3,85,37613295,2240,0,217,2762432,12,176
4062,comment_count,5,0,37622335,203,-1,44,5224239,17,31
4065,comment_count,5,0,36532520,99,0,5,6018983,17,91
4070,comment_count,3,6,37639237,4781,0,293,1045446,14,218
4077,comment_count,3,2,37304852,2548,0,383,1939370,18,110
4089,comment_count,3,16,32839502,9290,0,225,1303170,16,1194
4095,comment_count,4,1,28612386,1295,0,31,1918788,20,95
4122,comment_count,3,5,37539859,3527,1,1245,2393012,19,466
4128,comment_count,3,8,32205458,6499,0,695,197302,20,376
4133,comment_count,4,0,20188542,111,0,27,1486242,20,15
4134,comment_count,3,9,30007581,858,0,224,3033149,14,113
4141,comment_count,4,197,31829286,115343,0,3682,99834,18,8228
4143,comment_count,4,197,37419130,115343,0,3682,99834,9,8228
4163,comment_count,3,197,36645933,115343,-1,3682,99834,16,8228
4175,comment_count,4,97,34138658,7848,0,726,958464,18,1599
4177,comment_count,4,97,34369756,7848,0,726,958464,16,1599
4186,comment_count,5,1,34803286,1586,0,31,3358046,20,145
4194,comment_count,3,49,31790967,6229,1,351,3607273,18,912
4196,comment_count,3,1,28411641,2028,0,1239,463978,20,169
4219,comment_count,3,17,31771845,937,0,148,5005784,18,214
4220,comment_count,9,17,33648745,937,0,148,5005784,20,214
4231,comment_count,5,33,37678055,11323,0,1455,2091169,14,975
4235,comment_count,4,33,37466212,11323,1,1455,2091169,17,975
4238,comment_count,3,3,34071263,2417,0,246,636866,12,95
4240,comment_count,3,2,31536894,1371,0,1053,2491685,17,468
4246,comment_count,4,0,37615811,153,0,148,5873521,11,14
4248,comment_count,6,1,31810723,3942,0,150,705589,18,423
4250,comment_count,4,7,37350423,4955,0,743,1049903,11,927
4258,comment_count,5,0,37210568,231,0,68,2199898,9,45
4267,comment_count,3,0,34638858,1084,0,36,1246086,17,87
4268,comment_count,3,3,37125345,917,1,100,1446264,20,130
4270,comment_count,3,3,35917430,917,0,100,1446264,17,130
4274,comment_count,10,2,37482402,1806,1,1137,1700106,16,197
4277,comment_count,6,18,26168362,1976,-1,160,2816909,16,184
4289,comment_count,3,0,37592000,187,0,23,5980207,8,79
4298,comment_count,5,0,34353146,359,0,4,1237811,18,122
4299,comment_count,7,21,37521835,4711,-2,178,1479619,18,548
4306,comment_count,3,15,36154383,4958,1,581,1735653,17,454
4307,comment_count,3,0,34571493,253,0,15,1777031,20,51
